date,time,province,confirmed,released,deceased
2020-05-06,0,Gwangju,30,28,0
2020-05-06,0,Daejeon,40,38,1
2020-05-06,0,Ulsan,44,37,1
2020-05-06,0,Sejong,46,45,0
2020-05-06,0,Gyeonggi-do,681,525,16
2020-05-06,0,Gangwon-do,53,42,2
2020-05-06,0,Chungcheongbuk-do,45,42,0
2020-05-06,0,Chungcheongnam-do,143,128,0
2020-05-06,0,Jeollabuk-do,18,12,0
2020-05-06,0,Jeollanam-do,16,12,0
2020-05-06,0,Gyeongsangbuk-do,1366,1190,53
2020-05-06,0,Gyeongsangnam-do,117,104,0
2020-05-06,0,Jeju-do,13,12,0
2020-05-07,0,Seoul,637,508,2
2020-05-07,0,Busan,138,120,3
2020-05-07,0,Daegu,6856,6249,178
2020-05-07,0,Incheon,97,72,0
2020-05-07,0,Gwangju,30,28,0
2020-05-07,0,Daejeon,41,38,1
2020-05-07,0,Ulsan,44,37,1
2020-05-07,0,Sejong,46,45,0
2020-05-07,0,Gyeonggi-do,682,538,16
2020-05-07,0,Gangwon-do,53,42,2
2020-05-07,0,Chungcheongbuk-do,46,42,0
2020-05-07,0,Chungcheongnam-do,143,128,0
2020-05-07,0,Jeollabuk-do,18,14,0
2020-05-07,0,Jeollanam-do,16,12,0
2020-05-07,0,Gyeongsangbuk-do,1366,1198,53
2020-05-07,0,Gyeongsangnam-do,117,105,0
2020-05-07,0,Jeju-do,13,12,0
2020-05-08,0,Seoul,637,520,2
2020-05-08,0,Busan,140,123,3
2020-05-08,0,Daegu,6859,6277,178
2020-05-08,0,Incheon,97,75,0
2020-05-08,0,Gwangju,30,28,0
2020-05-08,0,Daejeon,41,38,1
2020-05-08,0,Ulsan,44,37,1
2020-05-08,0,Sejong,46,45,0
2020-05-08,0,Gyeonggi-do,684,538,16
2020-05-08,0,Gangwon-do,53,41,2
2020-05-08,0,Chungcheongbuk-do,47,41,0
2020-05-08,0,Chungcheongnam-do,143,130,0
2020-05-08,0,Jeollabuk-do,19,14,0
2020-05-08,0,Jeollanam-do,16,12,0
2020-05-08,0,Gyeongsangbuk-do,1366,1206,53
2020-05-08,0,Gyeongsangnam-do,117,105,0
2020-05-08,0,Jeju-do,13,12,0
2020-05-09,0,Seoul,649,536,2
2020-05-09,0,Busan,141,125,3
2020-05-09,0,Daegu,6859,6306,178
2020-05-09,0,Incheon,98,78,0
2020-05-09,0,Gwangju,30,29,0
2020-05-09,0,Daejeon,41,38,1
2020-05-09,0,Ulsan,44,38,1
2020-05-09,0,Sejong,46,45,0
2020-05-09,0,Gyeonggi-do,688,548,16
2020-05-09,0,Gangwon-do,53,41,2
2020-05-09,0,Chungcheongbuk-do,47,41,0
2020-05-09,0,Chungcheongnam-do,143,133,0
2020-05-09,0,Jeollabuk-do,19,14,0
2020-05-09,0,Jeollanam-do,16,12,0
2020-05-09,0,Gyeongsangbuk-do,1366,1215,53
2020-05-09,0,Gyeongsangnam-do,117,107,0
2020-05-09,0,Jeju-do,13,13,0
2020-05-10,0,Seoul,663,541,2
2020-05-10,0,Busan,141,125,3
2020-05-10,0,Daegu,6861,6318,178
2020-05-10,0,Incheon,101,80,0
2020-05-10,0,Gwangju,30,30,0
2020-05-10,0,Daejeon,41,38,1
2020-05-10,0,Ulsan,44,38,1
2020-05-10,0,Sejong,46,45,0
2020-05-10,0,Gyeonggi-do,694,556,16
2020-05-10,0,Gangwon-do,53,41,2
2020-05-10,0,Chungcheongbuk-do,49,42,0
2020-05-10,0,Chungcheongnam-do,143,133,0
2020-05-10,0,Jeollabuk-do,19,14,0
2020-05-10,0,Jeollanam-do,16,12,0
2020-05-10,0,Gyeongsangbuk-do,1366,1220,53
2020-05-10,0,Gyeongsangnam-do,117,108,0
2020-05-10,0,Jeju-do,14,13,0
2020-05-11,0,Seoul,683,545,2
2020-05-11,0,Busan,141,125,3
2020-05-11,0,Daegu,6861,6318,178
2020-05-11,0,Incheon,104,82,0
2020-05-11,0,Gwangju,30,30,0
2020-05-11,0,Daejeon,41,38,1
2020-05-11,0,Ulsan,44,38,1
2020-05-11,0,Sejong,47,45,0
2020-05-11,0,Gyeonggi-do,698,557,16
2020-05-11,0,Gangwon-do,54,41,2
2020-05-11,0,Chungcheongbuk-do,52,42,0
2020-05-11,0,Chungcheongnam-do,143,134,0
2020-05-11,0,Jeollabuk-do,19,14,0
2020-05-11,0,Jeollanam-do,16,12,0
2020-05-11,0,Gyeongsangbuk-do,1366,1228,53
2020-05-11,0,Gyeongsangnam-do,117,110,0
2020-05-11,0,Jeju-do,14,13,0
2020-05-12,0,Seoul,695,554,2
2020-05-12,0,Busan,141,125,3
2020-05-12,0,Daegu,6862,6331,179
2020-05-12,0,Incheon,105,82,0
2020-05-12,0,Gwangju,30,30,0
2020-05-12,0,Daejeon,43,38,1
2020-05-12,0,Ulsan,44,40,1
2020-05-12,0,Sejong,47,45,0
2020-05-12,0,Gyeonggi-do,706,559,16
2020-05-12,0,Gangwon-do,54,41,2
2020-05-12,0,Chungcheongbuk-do,52,42,0
2020-05-12,0,Chungcheongnam-do,143,136,0
2020-05-12,0,Jeollabuk-do,19,14,0
2020-05-12,0,Jeollanam-do,16,12,0
2020-05-12,0,Gyeongsangbuk-do,1367,1230,54
2020-05-12,0,Gyeongsangnam-do,118,112,0
2020-05-12,0,Jeju-do,14,12,0
2020-05-13,0,Seoul,707,558,3
2020-05-13,0,Busan,144,126,3
2020-05-13,0,Daegu,6865,6322,179
2020-05-13,0,Incheon,107,86,0
2020-05-13,0,Gwangju,30,30,0
2020-05-13,0,Daejeon,43,38,1
2020-05-13,0,Ulsan,45,41,1
2020-05-13,0,Sejong,47,46,0
2020-05-13,0,Gyeonggi-do,708,563,16
2020-05-13,0,Gangwon-do,54,42,2
2020-05-13,0,Chungcheongbuk-do,52,43,0
2020-05-13,0,Chungcheongnam-do,143,138,0
2020-05-13,0,Jeollabuk-do,20,14,0
2020-05-13,0,Jeollanam-do,16,12,0
2020-05-13,0,Gyeongsangbuk-do,1367,1231,54
2020-05-13,0,Gyeongsangnam-do,119,113,0
2020-05-13,0,Jeju-do,14,12,0
2020-05-14,0,Seoul,711,564,4
2020-05-14,0,Busan,144,127,3
2020-05-14,0,Daegu,6865,6349,179
2020-05-14,0,Incheon,119,85,0
2020-05-14,0,Gwangju,30,30,0
2020-05-14,0,Daejeon,43,39,1
2020-05-14,0,Ulsan,45,41,1
2020-05-14,0,Sejong,47,46,0
2020-05-14,0,Gyeonggi-do,714,577,16
2020-05-14,0,Gangwon-do,55,43,2
2020-05-14,0,Chungcheongbuk-do,55,43,0
2020-05-14,0,Chungcheongnam-do,144,138,0
2020-05-14,0,Jeollabuk-do,20,14,0
2020-05-14,0,Jeollanam-do,17,13,0
2020-05-14,0,Gyeongsangbuk-do,1368,1237,54
2020-05-14,0,Gyeongsangnam-do,119,114,0
2020-05-14,0,Jeju-do,14,12,0
2020-05-15,0,Seoul,725,569,4
2020-05-15,0,Busan,144,127,3
2020-05-15,0,Daegu,6868,6366,179
2020-05-15,0,Incheon,124,85,0
2020-05-15,0,Gwangju,30,30,0
2020-05-15,0,Daejeon,43,39,1
2020-05-15,0,Ulsan,45,39,1
2020-05-15,0,Sejong,47,47,0
2020-05-15,0,Gyeonggi-do,717,583,16
2020-05-15,0,Gangwon-do,55,44,2
2020-05-15,0,Chungcheongbuk-do,55,43,0
2020-05-15,0,Chungcheongnam-do,144,139,0
2020-05-15,0,Jeollabuk-do,20,14,0
2020-05-15,0,Jeollanam-do,18,13,0
2020-05-15,0,Gyeongsangbuk-do,1368,1245,54
2020-05-15,0,Gyeongsangnam-do,119,115,0
2020-05-15,0,Jeju-do,14,12,0
2020-05-16,0,Seoul,730,574,4
2020-05-16,0,Busan,144,130,3
2020-05-16,0,Daegu,6869,6367,181
2020-05-16,0,Incheon,124,85,0
2020-05-16,0,Gwangju,30,30,0
2020-05-16,0,Daejeon,43,39,1
2020-05-16,0,Ulsan,45,40,1
2020-05-16,0,Sejong,47,47,0
2020-05-16,0,Gyeonggi-do,721,587,16
2020-05-16,0,Gangwon-do,55,45,2
2020-05-16,0,Chungcheongbuk-do,56,43,0
2020-05-16,0,Chungcheongnam-do,144,139,0
2020-05-16,0,Jeollabuk-do,20,16,0
2020-05-16,0,Jeollanam-do,18,13,0
2020-05-16,0,Gyeongsangbuk-do,1368,1253,54
2020-05-16,0,Gyeongsangnam-do,119,116,0
2020-05-16,0,Jeju-do,14,11,0
2020-05-17,0,Seoul,735,575,4
2020-05-17,0,Busan,144,130,3
2020-05-17,0,Daegu,6870,6376,181
2020-05-17,0,Incheon,124,85,0
2020-05-17,0,Gwangju,30,30,0
2020-05-17,0,Daejeon,44,39,1
2020-05-17,0,Ulsan,45,41,1
2020-05-17,0,Sejong,47,47,0
2020-05-17,0,Gyeonggi-do,721,598,16
2020-05-17,0,Gangwon-do,55,45,2
2020-05-17,0,Chungcheongbuk-do,56,43,0
2020-05-17,0,Chungcheongnam-do,144,140,0
2020-05-17,0,Jeollabuk-do,20,16,0
2020-05-17,0,Jeollanam-do,18,13,0
2020-05-17,0,Gyeongsangbuk-do,1368,1254,54
2020-05-17,0,Gyeongsangnam-do,121,116,0
2020-05-17,0,Jeju-do,14,11,0
2020-05-18,0,Seoul,736,579,4
2020-05-18,0,Busan,144,130,3
2020-05-18,0,Daegu,6871,6376,182
2020-05-18,0,Incheon,124,86,0
2020-05-18,0,Gwangju,30,30,0
2020-05-18,0,Daejeon,44,39,1
2020-05-18,0,Ulsan,45,41,1
2020-05-18,0,Sejong,47,47,0
2020-05-18,0,Gyeonggi-do,724,600,16
2020-05-18,0,Gangwon-do,55,46,2
2020-05-18,0,Chungcheongbuk-do,59,43,0
2020-05-18,0,Chungcheongnam-do,144,140,0
2020-05-18,0,Jeollabuk-do,20,18,0
2020-05-18,0,Jeollanam-do,18,14,0
2020-05-18,0,Gyeongsangbuk-do,1368,1257,54
2020-05-18,0,Gyeongsangnam-do,121,116,0
2020-05-18,0,Jeju-do,14,11,0
2020-05-19,0,Seoul,742,587,4
2020-05-19,0,Busan,144,130,3
2020-05-19,0,Daegu,6871,6389,182
2020-05-19,0,Incheon,126,87,0
2020-05-19,0,Gwangju,30,30,0
2020-05-19,0,Daejeon,44,39,1
2020-05-19,0,Ulsan,49,41,1
2020-05-19,0,Sejong,47,46,0
2020-05-19,0,Gyeonggi-do,725,602,16
2020-05-19,0,Gangwon-do,55,46,2
2020-05-19,0,Chungcheongbuk-do,59,43,0
2020-05-19,0,Chungcheongnam-do,144,140,0
2020-05-19,0,Jeollabuk-do,20,19,0
2020-05-19,0,Jeollanam-do,18,13,0
2020-05-19,0,Gyeongsangbuk-do,1368,1261,54
2020-05-19,0,Gyeongsangnam-do,121,115,0
2020-05-19,0,Jeju-do,14,11,0
2020-05-20,0,Seoul,752,592,4
2020-05-20,0,Busan,144,131,3
2020-05-20,0,Daegu,6872,6471,182
2020-05-20,0,Incheon,134,88,0
2020-05-20,0,Gwangju,30,30,0
2020-05-20,0,Daejeon,44,39,1
2020-05-20,0,Ulsan,49,42,1
2020-05-20,0,Sejong,47,47,0
2020-05-20,0,Gyeonggi-do,735,611,16
2020-05-20,0,Gangwon-do,55,47,2
2020-05-20,0,Chungcheongbuk-do,59,44,0
2020-05-20,0,Chungcheongnam-do,144,141,0
2020-05-20,0,Jeollabuk-do,21,19,0
2020-05-20,0,Jeollanam-do,18,14,0
2020-05-20,0,Gyeongsangbuk-do,1368,1271,54
2020-05-20,0,Gyeongsangnam-do,121,117,0
2020-05-20,0,Jeju-do,14,13,0
2020-05-21,0,Seoul,756,596,4
2020-05-21,0,Busan,144,131,3
2020-05-21,0,Daegu,6872,6498,182
2020-05-21,0,Incheon,140,89,0
2020-05-21,0,Gwangju,30,30,0
2020-05-21,0,Daejeon,44,39,1
2020-05-21,0,Ulsan,49,42,1
2020-05-21,0,Sejong,47,47,0
2020-05-21,0,Gyeonggi-do,735,631,17
2020-05-21,0,Gangwon-do,55,47,2
2020-05-21,0,Chungcheongbuk-do,59,44,0
2020-05-21,0,Chungcheongnam-do,145,141,0
2020-05-21,0,Jeollabuk-do,21,19,0
2020-05-21,0,Jeollanam-do,18,16,0
2020-05-21,0,Gyeongsangbuk-do,1368,1272,54
2020-05-21,0,Gyeongsangnam-do,121,117,0
2020-05-21,0,Jeju-do,14,13,0
2020-05-22,0,Seoul,758,599,4
2020-05-22,0,Busan,144,131,3
2020-05-22,0,Daegu,6872,6505,182
2020-05-22,0,Incheon,141,90,0
2020-05-22,0,Gwangju,30,30,0
2020-05-22,0,Daejeon,44,39,1
2020-05-22,0,Ulsan,50,42,1
2020-05-22,0,Sejong,47,47,0
2020-05-22,0,Gyeonggi-do,741,633,17
2020-05-22,0,Gangwon-do,55,47,2
2020-05-22,0,Chungcheongbuk-do,59,44,0
2020-05-22,0,Chungcheongnam-do,145,141,0
2020-05-22,0,Jeollabuk-do,21,19,0
2020-05-22,0,Jeollanam-do,18,16,0
2020-05-22,0,Gyeongsangbuk-do,1370,1276,54
2020-05-22,0,Gyeongsangnam-do,122,117,0
2020-05-22,0,Jeju-do,14,13,0
2020-05-23,0,Seoul,762,604,4
2020-05-23,0,Busan,144,131,3
2020-05-23,0,Daegu,6873,6516,183
2020-05-23,0,Incheon,141,91,0
2020-05-23,0,Gwangju,30,30,0
2020-05-23,0,Daejeon,45,40,1
2020-05-23,0,Ulsan,50,42,1
2020-05-23,0,Sejong,47,47,0
2020-05-23,0,Gyeonggi-do,754,636,18
2020-05-23,0,Gangwon-do,55,47,2
2020-05-23,0,Chungcheongbuk-do,59,45,0
2020-05-23,0,Chungcheongnam-do,145,141,0
2020-05-23,0,Jeollabuk-do,21,19,0
2020-05-23,0,Jeollanam-do,18,16,0
2020-05-23,0,Gyeongsangbuk-do,1370,1278,54
2020-05-23,0,Gyeongsangnam-do,123,117,0
2020-05-23,0,Jeju-do,14,13,0
2020-05-24,0,Seoul,768,604,4
2020-05-24,0,Busan,144,131,3
2020-05-24,0,Daegu,6873,6518,183
2020-05-24,0,Incheon,143,92,0
2020-05-24,0,Gwangju,30,30,0
2020-05-24,0,Daejeon,45,40,1
2020-05-24,0,Ulsan,50,42,1
2020-05-24,0,Sejong,47,47,0
2020-05-24,0,Gyeonggi-do,760,643,18
2020-05-24,0,Gangwon-do,56,47,2
2020-05-24,0,Chungcheongbuk-do,59,46,0
2020-05-24,0,Chungcheongnam-do,145,141,0
2020-05-24,0,Jeollabuk-do,21,19,0
2020-05-24,0,Jeollanam-do,18,17,0
2020-05-24,0,Gyeongsangbuk-do,1376,1281,54
2020-05-24,0,Gyeongsangnam-do,123,117,0
2020-05-24,0,Jeju-do,14,13,0
2020-05-25,0,Seoul,774,607,4
2020-05-25,0,Busan,144,131,3
2020-05-25,0,Daegu,6874,6519,183
2020-05-25,0,Incheon,144,92,0
2020-05-25,0,Gwangju,30,30,0
2020-05-25,0,Daejeon,45,40,1
2020-05-25,0,Ulsan,50,42,1
2020-05-25,0,Sejong,47,47,0
2020-05-25,0,Gyeonggi-do,766,644,19
2020-05-25,0,Gangwon-do,56,48,2
2020-05-25,0,Chungcheongbuk-do,59,46,0
2020-05-25,0,Chungcheongnam-do,145,141,0
2020-05-25,0,Jeollabuk-do,21,19,0
2020-05-25,0,Jeollanam-do,18,17,0
2020-05-25,0,Gyeongsangbuk-do,1377,1285,54
2020-05-25,0,Gyeongsangnam-do,123,119,0
2020-05-25,0,Jeju-do,14,13,0
2020-05-26,0,Seoul,783,614,4
2020-05-26,0,Busan,144,131,3
2020-05-26,0,Daegu,6875,6553,184
2020-05-26,0,Incheon,147,93,0
2020-05-26,0,Gwangju,30,30,0
2020-05-26,0,Daejeon,45,40,1
2020-05-26,0,Ulsan,50,42,1
2020-05-26,0,Sejong,47,47,0
2020-05-26,0,Gyeonggi-do,768,645,19
2020-05-26,0,Gangwon-do,56,48,3
2020-05-26,0,Chungcheongbuk-do,60,46,0
2020-05-26,0,Chungcheongnam-do,145,141,0
2020-05-26,0,Jeollabuk-do,21,19,0
2020-05-26,0,Jeollanam-do,18,17,0
2020-05-26,0,Gyeongsangbuk-do,1378,1286,54
2020-05-26,0,Gyeongsangnam-do,123,119,0
2020-05-26,0,Jeju-do,14,13,0
2020-05-27,0,Seoul,802,618,4
2020-05-27,0,Busan,144,135,3
2020-05-27,0,Daegu,6878,6557,184
2020-05-27,0,Incheon,158,93,0
2020-05-27,0,Gwangju,30,30,0
2020-05-27,0,Daejeon,45,40,1
2020-05-27,0,Ulsan,50,42,1
2020-05-27,0,Sejong,47,47,0
2020-05-27,0,Gyeonggi-do,774,646,19
2020-05-27,0,Gangwon-do,56,48,3
2020-05-27,0,Chungcheongbuk-do,60,46,0
2020-05-27,0,Chungcheongnam-do,145,141,0
2020-05-27,0,Jeollabuk-do,21,19,0
2020-05-27,0,Jeollanam-do,18,17,0
2020-05-27,0,Gyeongsangbuk-do,1378,1287,54
2020-05-27,0,Gyeongsangnam-do,123,119,0
2020-05-27,0,Jeju-do,14,13,0
2020-05-28,0,Seoul,826,621,4
2020-05-28,0,Busan,145,136,3
2020-05-28,0,Daegu,6880,6576,184
2020-05-28,0,Incheon,180,93,0
2020-05-28,0,Gwangju,30,30,0
2020-05-28,0,Daejeon,45,40,1
2020-05-28,0,Ulsan,50,44,1
2020-05-28,0,Sejong,47,47,0
2020-05-28,0,Gyeonggi-do,795,646,19
2020-05-28,0,Gangwon-do,56,49,3
2020-05-28,0,Chungcheongbuk-do,60,46,0
2020-05-28,0,Chungcheongnam-do,146,141,0
2020-05-28,0,Jeollabuk-do,21,19,0
2020-05-28,0,Jeollanam-do,18,17,0
2020-05-28,0,Gyeongsangbuk-do,1379,1291,54
2020-05-28,0,Gyeongsangnam-do,123,119,0
2020-05-28,0,Jeju-do,14,13,0
2020-05-29,0,Seoul,846,623,4
2020-05-29,0,Busan,145,136,3
2020-05-29,0,Daegu,6880,6587,184
2020-05-29,0,Incheon,198,93,0
2020-05-29,0,Gwangju,30,30,0
2020-05-29,0,Daejeon,45,42,1
2020-05-29,0,Ulsan,50,44,1
2020-05-29,0,Sejong,47,47,0
2020-05-29,0,Gyeonggi-do,815,647,19
2020-05-29,0,Gangwon-do,56,50,3
2020-05-29,0,Chungcheongbuk-do,60,46,0
2020-05-29,0,Chungcheongnam-do,146,141,0
2020-05-29,0,Jeollabuk-do,21,19,0
2020-05-29,0,Jeollanam-do,18,17,0
2020-05-29,0,Gyeongsangbuk-do,1379,1293,54
2020-05-29,0,Gyeongsangnam-do,123,119,0
2020-05-29,0,Jeju-do,14,13,0
2020-05-30,0,Seoul,855,627,4
2020-05-30,0,Busan,146,138,3
2020-05-30,0,Daegu,6882,6606,184
2020-05-30,0,Incheon,203,94,0
2020-05-30,0,Gwangju,32,30,0
2020-05-30,0,Daejeon,45,42,1
2020-05-30,0,Ulsan,50,44,1
2020-05-30,0,Sejong,47,47,0
2020-05-30,0,Gyeonggi-do,828,648,19
2020-05-30,0,Gangwon-do,57,50,3
2020-05-30,0,Chungcheongbuk-do,60,49,0
2020-05-30,0,Chungcheongnam-do,146,142,0
2020-05-30,0,Jeollabuk-do,21,19,0
2020-05-30,0,Jeollanam-do,19,17,0
2020-05-30,0,Gyeongsangbuk-do,1379,1294,54
2020-05-30,0,Gyeongsangnam-do,123,120,0
2020-05-30,0,Jeju-do,14,13,0
2020-05-31,0,Seoul,861,627,4
2020-05-31,0,Busan,147,138,3
2020-05-31,0,Daegu,6883,6607,185
2020-05-31,0,Incheon,206,94,0
2020-05-31,0,Gwangju,32,30,0
2020-05-31,0,Daejeon,46,42,1
2020-05-31,0,Ulsan,52,45,1
2020-05-31,0,Sejong,47,47,0
2020-05-31,0,Gyeonggi-do,840,650,19
2020-05-31,0,Gangwon-do,57,50,3
2020-05-31,0,Chungcheongbuk-do,60,49,0
2020-05-31,0,Chungcheongnam-do,146,142,0
2020-05-31,0,Jeollabuk-do,21,19,0
2020-05-31,0,Jeollanam-do,19,17,0
2020-05-31,0,Gyeongsangbuk-do,1379,1295,54
2020-05-31,0,Gyeongsangnam-do,123,121,0
2020-05-31,0,Jeju-do,15,13,0
2020-06-01,0,Seoul,862,627,4
2020-06-01,0,Busan,147,138,3
2020-06-01,0,Daegu,6884,6610,186
2020-06-01,0,Incheon,224,98,0
2020-06-01,0,Gwangju,32,30,0
2020-06-01,0,Daejeon,46,42,1
2020-06-01,0,Ulsan,52,45,1
2020-06-01,0,Sejong,47,47,0
2020-06-01,0,Gyeonggi-do,852,657,19
2020-06-01,0,Gangwon-do,57,50,3
2020-06-01,0,Chungcheongbuk-do,60,49,0
2020-06-01,0,Chungcheongnam-do,146,142,0
2020-06-01,0,Jeollabuk-do,21,19,0
2020-06-01,0,Jeollanam-do,20,17,0
2020-06-01,0,Gyeongsangbuk-do,1379,1296,54
2020-06-01,0,Gyeongsangnam-do,123,121,0
2020-06-01,0,Jeju-do,15,13,0
2020-06-02,0,Seoul,876,638,4
2020-06-02,0,Busan,147,138,3
2020-06-02,0,Daegu,6884,6616,187
2020-06-02,0,Incheon,232,98,0
2020-06-02,0,Gwangju,32,30,0
2020-06-02,0,Daejeon,46,42,1
2020-06-02,0,Ulsan,52,45,1
2020-06-02,0,Sejong,47,47,0
2020-06-02,0,Gyeonggi-do,867,660,19
2020-06-02,0,Gangwon-do,57,51,3
2020-06-02,0,Chungcheongbuk-do,60,49,0
2020-06-02,0,Chungcheongnam-do,146,142,0
2020-06-02,0,Jeollabuk-do,21,19,0
2020-06-02,0,Jeollanam-do,20,17,0
2020-06-02,0,Gyeongsangbuk-do,1379,1297,54
2020-06-02,0,Gyeongsangnam-do,123,121,0
2020-06-02,0,Jeju-do,15,13,0
2020-06-03,0,Seoul,895,639,4
2020-06-03,0,Busan,147,138,3
2020-06-03,0,Daegu,6885,6626,188
2020-06-03,0,Incheon,249,98,0
2020-06-03,0,Gwangju,32,30,0
2020-06-03,0,Daejeon,46,42,1
2020-06-03,0,Ulsan,52,45,1
2020-06-03,0,Sejong,47,47,0
2020-06-03,0,Gyeonggi-do,879,662,19
2020-06-03,0,Gangwon-do,57,51,3
2020-06-03,0,Chungcheongbuk-do,60,49,0
2020-06-03,0,Chungcheongnam-do,146,142,0
2020-06-03,0,Jeollabuk-do,21,19,0
2020-06-03,0,Jeollanam-do,20,17,0
2020-06-03,0,Gyeongsangbuk-do,1379,1298,54
2020-06-03,0,Gyeongsangnam-do,123,121,0
2020-06-03,0,Jeju-do,15,13,0
2020-06-04,0,Seoul,909,644,4
2020-06-04,0,Busan,147,138,3
2020-06-04,0,Daegu,6885,6634,188
2020-06-04,0,Incheon,256,105,0
2020-06-04,0,Gwangju,32,30,0
2020-06-04,0,Daejeon,46,42,1
2020-06-04,0,Ulsan,52,46,1
2020-06-04,0,Sejong,47,47,0
2020-06-04,0,Gyeonggi-do,894,665,19
2020-06-04,0,Gangwon-do,57,51,3
2020-06-04,0,Chungcheongbuk-do,60,49,0
2020-06-04,0,Chungcheongnam-do,146,142,0
2020-06-04,0,Jeollabuk-do,21,19,0
2020-06-04,0,Jeollanam-do,20,17,0
2020-06-04,0,Gyeongsangbuk-do,1380,1301,54
2020-06-04,0,Gyeongsangnam-do,123,121,0
2020-06-04,0,Jeju-do,15,13,0
2020-06-05,0,Seoul,924,645,4
2020-06-05,0,Busan,147,138,3
2020-06-05,0,Daegu,6886,6634,188
2020-06-05,0,Incheon,262,107,0
2020-06-05,0,Gwangju,32,30,0
2020-06-05,0,Daejeon,46,42,1
2020-06-05,0,Ulsan,52,46,1
2020-06-05,0,Sejong,47,47,0
2020-06-05,0,Gyeonggi-do,907,665,19
2020-06-05,0,Gangwon-do,57,51,3
2020-06-05,0,Chungcheongbuk-do,60,49,0
2020-06-05,0,Chungcheongnam-do,147,143,0
2020-06-05,0,Jeollabuk-do,21,19,0
2020-06-05,0,Jeollanam-do,20,17,0
2020-06-05,0,Gyeongsangbuk-do,1382,1302,54
2020-06-05,0,Gyeongsangnam-do,123,121,0
2020-06-05,0,Jeju-do,15,13,0
2020-06-06,0,Seoul,947,650,4
2020-06-06,0,Busan,147,139,3
2020-06-06,0,Daegu,6886,6638,188
2020-06-06,0,Incheon,273,110,0
2020-06-06,0,Gwangju,32,30,0
2020-06-06,0,Daejeon,46,42,1
2020-06-06,0,Ulsan,52,46,1
2020-06-06,0,Sejong,47,47,0
2020-06-06,0,Gyeonggi-do,915,673,19
2020-06-06,0,Gangwon-do,58,51,3
2020-06-06,0,Chungcheongbuk-do,60,49,0
2020-06-06,0,Chungcheongnam-do,148,143,0
2020-06-06,0,Jeollabuk-do,21,19,0
2020-06-06,0,Jeollanam-do,20,17,0
2020-06-06,0,Gyeongsangbuk-do,1383,1303,54
2020-06-06,0,Gyeongsangnam-do,124,122,0
2020-06-06,0,Jeju-do,15,13,0
2020-06-07,0,Seoul,974,651,4
2020-06-07,0,Busan,147,140,3
2020-06-07,0,Daegu,6887,6640,188
2020-06-07,0,Incheon,279,118,0
2020-06-07,0,Gwangju,32,30,0
2020-06-07,0,Daejeon,46,42,1
2020-06-07,0,Ulsan,53,46,1
2020-06-07,0,Sejong,47,47,0
2020-06-07,0,Gyeonggi-do,934,678,19
2020-06-07,0,Gangwon-do,58,51,3
2020-06-07,0,Chungcheongbuk-do,61,49,0
2020-06-07,0,Chungcheongnam-do,148,143,0
2020-06-07,0,Jeollabuk-do,21,19,0
2020-06-07,0,Jeollanam-do,20,17,0
2020-06-07,0,Gyeongsangbuk-do,1383,1304,54
2020-06-07,0,Gyeongsangnam-do,124,122,0
2020-06-07,0,Jeju-do,15,13,0
2020-06-08,0,Seoul,996,651,4
2020-06-08,0,Busan,147,141,3
2020-06-08,0,Daegu,6888,6641,188
2020-06-08,0,Incheon,283,118,0
2020-06-08,0,Gwangju,32,30,0
2020-06-08,0,Daejeon,46,43,1
2020-06-08,0,Ulsan,53,46,1
2020-06-08,0,Sejong,47,47,0
2020-06-08,0,Gyeonggi-do,942,680,19
2020-06-08,0,Gangwon-do,58,51,3
2020-06-08,0,Chungcheongbuk-do,61,49,0
2020-06-08,0,Chungcheongnam-do,148,143,0
2020-06-08,0,Jeollabuk-do,21,19,0
2020-06-08,0,Jeollanam-do,20,17,0
2020-06-08,0,Gyeongsangbuk-do,1383,1309,54
2020-06-08,0,Gyeongsangnam-do,124,122,0
2020-06-08,0,Jeju-do,15,13,0
2020-06-09,0,Seoul,1015,664,4
2020-06-09,0,Busan,147,141,3
2020-06-09,0,Daegu,6888,6643,188
2020-06-09,0,Incheon,286,121,0
2020-06-09,0,Gwangju,32,30,0
2020-06-09,0,Daejeon,46,43,1
2020-06-09,0,Ulsan,53,46,1
2020-06-09,0,Sejong,47,47,0
2020-06-09,0,Gyeonggi-do,955,680,20
2020-06-09,0,Gangwon-do,58,51,3
2020-06-09,0,Chungcheongbuk-do,61,49,0
2020-06-09,0,Chungcheongnam-do,150,143,0
2020-06-09,0,Jeollabuk-do,21,19,0
2020-06-09,0,Jeollanam-do,20,17,0
2020-06-09,0,Gyeongsangbuk-do,1383,1310,54
2020-06-09,0,Gyeongsangnam-do,125,123,0
2020-06-09,0,Jeju-do,15,13,0
2020-06-10,0,Seoul,1027,665,4
2020-06-10,0,Busan,147,141,3
2020-06-10,0,Daegu,6888,6648,188
2020-06-10,0,Incheon,294,127,0
2020-06-10,0,Gwangju,32,30,0
2020-06-10,0,Daejeon,46,43,1
2020-06-10,0,Ulsan,53,47,1
2020-06-10,0,Sejong,47,47,0
2020-06-10,0,Gyeonggi-do,976,682,22
2020-06-10,0,Gangwon-do,59,51,3
2020-06-10,0,Chungcheongbuk-do,61,49,0
2020-06-10,0,Chungcheongnam-do,150,143,0
2020-06-10,0,Jeollabuk-do,21,19,0
